dir path;filename;child age;# participants;partipant type;# adults;eng;nlines_Raw;name;Nlines;years;months;days
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima;20518;"2;05.18";3;"Mother;Father;Environment;";2;eng;775;_Providence_Naima_020518-ortholines.txt;700;2;05;18
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima;20519;"2;05.19";2;"Father;Mother;";2;eng;753;_Providence_Naima_020519-ortholines.txt;700;2;05;19
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima;20527;"2;05.27";1;"Mother;";1;eng;428;_Providence_Naima_020527-ortholines.txt;400;2;05;27
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima;20611;"2;06.11";1;"Mother;";1;eng;614;_Providence_Naima_020611-ortholines.txt;600;2;06;11
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima;20625;"2;06.25";1;"Mother;";1;eng;435;_Providence_Naima_020625-ortholines.txt;400;2;06;25
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima;20703;"2;07.03";1;"Mother;";1;eng;605;_Providence_Naima_020703-ortholines.txt;600;2;07;03
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima;20713;"2;07.13";1;"Mother;";1;eng;780;_Providence_Naima_020713-ortholines.txt;700;2;07;13
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima;20720;"2;07.20";1;"Mother;";1;eng;772;_Providence_Naima_020720-ortholines.txt;700;2;07;20
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima;20727;"2;07.27";1;"Mother;";1;eng;621;_Providence_Naima_020727-ortholines.txt;600;2;07;27
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima;20811;"2;08.11";2;"Mother;Father;";2;eng;704;_Providence_Naima_020811-ortholines.txt;700;2;08;11
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima;20819;"2;08.19";2;"Mother;Environment;";1;eng;702;_Providence_Naima_020819-ortholines.txt;700;2;08;19
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima;20917;"2;09.17";2;"Mother;Father;";2;eng;664;_Providence_Naima_020917-ortholines.txt;600;2;09;17
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima;20923;"2;09.23";1;"Mother;";1;eng;878;_Providence_Naima_020923-ortholines.txt;800;2;09;23
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima;21001;"2;10.01";2;"Mother;Adult;";2;eng;769;_Providence_Naima_021001-ortholines.txt;700;2;10;01
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima;021008a;"2;10.08";1;"Mother;";1;eng;416;_Providence_Naima_021008a-ortholines.txt;400;2;10;08
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima;021008b;"2;10.08";1;"Mother;";1;eng;533;_Providence_Naima_021008b-ortholines.txt;500;2;10;08
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima;21018;"2;10.18";4;"Mother;Toy;Adult;Father;";3;eng;767;_Providence_Naima_021018-ortholines.txt;700;2;10;18
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima;21027;"2;10.27";1;"Mother;";1;eng;419;_Providence_Naima_021027-ortholines.txt;400;2;10;27
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima;21114;"2;11.14";2;"Mother;Father;";2;eng;620;_Providence_Naima_021114-ortholines.txt;600;2;11;14
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima;21123;"2;11.23";2;"Mother;Father;";2;eng;475;_Providence_Naima_021123-ortholines.txt;400;2;11;23
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima;30000;"3;";3;"Mother;Father;Grandmother;";3;eng;895;_Providence_Naima_030000-ortholines.txt;800;3;;
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima;30101;"3;01.01";3;"Mother;Grandmother;Father;";3;eng;1399;_Providence_Naima_030101-ortholines.txt;1300;3;01;01
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima;30219;"3;02.19";1;"Mother;";1;eng;753;_Providence_Naima_030219-ortholines.txt;700;3;02;19
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima;30325;"3;03.25";3;"Mother;Adult;Father;";3;eng;538;_Providence_Naima_030325-ortholines.txt;500;3;03;25
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima;30623;"3;06.23";4;"Mother;Adult;Adult;Father;";4;eng;802;_Providence_Naima_030623-ortholines.txt;800;3;06;23
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Naima;31010;"3;10.10";2;"Mother;Father;";2;eng;919;_Providence_Naima_031010-ortholines.txt;900;3;10;10
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;10200;"1;02.";2;"Mother;Father;";2;eng;466;_Providence_Violet_010200-ortholines.txt;400;1;02;
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;10214;"1;02.14";3;"Mother;Father;Brother;";2;eng;491;_Providence_Violet_010214-ortholines.txt;400;1;02;14
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;10309;"1;03.09";3;"Mother;Father;Brother;";2;eng;322;_Providence_Violet_010309-ortholines.txt;300;1;03;09
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;10326;"1;03.26";1;"Mother;";1;eng;429;_Providence_Violet_010326-ortholines.txt;400;1;03;26
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;10407;"1;04.07";1;"Mother;";1;eng;368;_Providence_Violet_010407-ortholines.txt;300;1;04;07
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;10420;"1;04.20";1;"Mother;";1;eng;538;_Providence_Violet_010420-ortholines.txt;500;1;04;20
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;10503;"1;05.03";2;"Mother;Father;";2;eng;1199;_Providence_Violet_010503-ortholines.txt;1100;1;05;03
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;10520;"1;05.20";3;"Mother;Father;Brother;";2;eng;671;_Providence_Violet_010520-ortholines.txt;600;1;05;20
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;10603;"1;06.03";3;"Mother;Father;Brother;";2;eng;535;_Providence_Violet_010603-ortholines.txt;500;1;06;03
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;10618;"1;06.18";1;"Mother;";1;eng;341;_Providence_Violet_010618-ortholines.txt;300;1;06;18
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;10704;"1;07.04";1;"Mother;";1;eng;603;_Providence_Violet_010704-ortholines.txt;600;1;07;04
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;10722;"1;07.22";2;"Mother;Father;";2;eng;490;_Providence_Violet_010722-ortholines.txt;400;1;07;22
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;10805;"1;08.05";2;"Mother;Toy;";1;eng;540;_Providence_Violet_010805-ortholines.txt;500;1;08;05
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;10822;"1;08.22";2;"Mother;Brother;";1;eng;451;_Providence_Violet_010822-ortholines.txt;400;1;08;22
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;10907;"1;09.07";4;"Mother;Father;Brother;Non_Human;";2;eng;437;_Providence_Violet_010907-ortholines.txt;400;1;09;07
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;10925;"1;09.25";3;"Mother;Father;Brother;";2;eng;525;_Providence_Violet_010925-ortholines.txt;500;1;09;25
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;11012;"1;10.12";2;"Mother;Father;";2;eng;472;_Providence_Violet_011012-ortholines.txt;400;1;10;12
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;11027;"1;10.27";2;"Mother;Brother;";1;eng;499;_Providence_Violet_011027-ortholines.txt;400;1;10;27
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;11115;"1;11.15";3;"Mother;Father;Family_Friend;";3;eng;586;_Providence_Violet_011115-ortholines.txt;500;1;11;15
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;11128;"1;11.28";2;"Mother;Father;";2;eng;488;_Providence_Violet_011128-ortholines.txt;400;1;11;28
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;20013;"2;00.13";2;"Mother;Father;";2;eng;486;_Providence_Violet_020013-ortholines.txt;400;2;00;13
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;20027;"2;00.27";1;"Mother;";1;eng;384;_Providence_Violet_020027-ortholines.txt;300;2;00;27
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;20110;"2;01.10";1;"Mother;";1;eng;711;_Providence_Violet_020110-ortholines.txt;700;2;01;10
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;20119;"2;01.19";2;"Mother;Family_Friend;";2;eng;458;_Providence_Violet_020119-ortholines.txt;400;2;01;19
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;20211;"2;02.11";2;"Mother;Father;";2;eng;534;_Providence_Violet_020211-ortholines.txt;500;2;02;11
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;20305;"2;03.05";3;"Mother;Father;Brother;";2;eng;516;_Providence_Violet_020305-ortholines.txt;500;2;03;05
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;20312;"2;03.12";2;"Mother;Father;";2;eng;401;_Providence_Violet_020312-ortholines.txt;400;2;03;12
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;20319;"2;03.19";4;"Mother;Father;Brother;Toy;";2;eng;634;_Providence_Violet_020319-ortholines.txt;600;2;03;19
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;20501;"2;05.01";3;"Mother;Brother;Non_Human;";1;eng;840;_Providence_Violet_020501-ortholines.txt;800;2;05;01
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;20515;"2;05.15";3;"Mother;Father;Brother;";2;eng;837;_Providence_Violet_020515-ortholines.txt;800;2;05;15
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;20527;"2;05.27";1;"Mother;";1;eng;444;_Providence_Violet_020527-ortholines.txt;400;2;05;27
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;20616;"2;06.16";3;"Mother;Father;Brother;";2;eng;349;_Providence_Violet_020616-ortholines.txt;300;2;06;16
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;20627;"2;06.27";3;"Mother;Father;Brother;";2;eng;498;_Providence_Violet_020627-ortholines.txt;400;2;06;27
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;20707;"2;07.07";3;"Mother;Father;Brother;";2;eng;627;_Providence_Violet_020707-ortholines.txt;600;2;07;07
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;20724;"2;07.24";3;"Mother;Father;Toy;";2;eng;723;_Providence_Violet_020724-ortholines.txt;700;2;07;24
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;20807;"2;08.07";3;"Mother;Father;Brother;";2;eng;718;_Providence_Violet_020807-ortholines.txt;700;2;08;07
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;20819;"2;08.19";4;"Mother;Brother;Father;Unidentified;";3;eng;722;_Providence_Violet_020819-ortholines.txt;700;2;08;19
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;20908;"2;09.08";3;"Mother;Brother;Father;";2;eng;430;_Providence_Violet_020908-ortholines.txt;400;2;09;08
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;21002;"2;10.02";4;"Mother;Brother;Adult;Father;";3;eng;498;_Providence_Violet_021002-ortholines.txt;400;2;10;02
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;21016;"2;10.16";3;"Mother;Brother;Father;";2;eng;458;_Providence_Violet_021016-ortholines.txt;400;2;10;16
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;21028;"2;10.28";3;"Mother;Brother;Father;";2;eng;628;_Providence_Violet_021028-ortholines.txt;600;2;10;28
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;21126;"2;11.26";3;"Mother;Brother;Father;";2;eng;403;_Providence_Violet_021126-ortholines.txt;400;2;11;26
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;30119;"3;01.19";3;"Mother;Father;Brother;";2;eng;614;_Providence_Violet_030119-ortholines.txt;600;3;01;19
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;30200;"3;01.19";1;"Target_Child;";0;eng;0;_Providence_Violet_030200-ortholines.txt;0;3;01;19
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;30400;"3;04.";1;"Mother;";1;eng;484;_Providence_Violet_030400-ortholines.txt;400;3;04;
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;30424;"3;04.24";2;"Mother;Father;";2;eng;726;_Providence_Violet_030424-ortholines.txt;700;3;04;24
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;30600;"3;06.";4;"Mother;Brother;Father;Unidentified;";3;eng;797;_Providence_Violet_030600-ortholines.txt;700;3;06;
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;30621;"3;06.21";3;"Mother;Father;Brother;";2;eng;359;_Providence_Violet_030621-ortholines.txt;300;3;06;21
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;30722;"3;07.22";2;"Mother;Unidentified;";2;eng;582;_Providence_Violet_030722-ortholines.txt;500;3;07;22
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;30823;"3;08.23";2;"Mother;Brother;";1;eng;581;_Providence_Violet_030823-ortholines.txt;500;3;08;23
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;31018;"3;10.18";1;"Mother;";1;eng;369;_Providence_Violet_031018-ortholines.txt;300;3;10;18
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/Violet;31124;"3;11.24";2;"Mother;Adult;";2;eng;441;_Providence_Violet_031124-ortholines.txt;400;3;11;24
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;10412;"1;04.12";4;"Mother;Camera_Operator;Family_Friend;Adult;";4;eng;1023;_Providence_William_010412-ortholines.txt;1000;1;04;12
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;10427;"1;04.27";1;"Mother;";1;eng;958;_Providence_William_010427-ortholines.txt;900;1;04;27
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;10605;"1;06.05";2;"Mother;Camera_Operator;";2;eng;1074;_Providence_William_010605-ortholines.txt;1000;1;06;05
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;10619;"1;06.19";2;"Mother;Camera_Operator;";2;eng;1050;_Providence_William_010619-ortholines.txt;1000;1;06;19
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;10708;"1;07.08";2;"Father;Camera_Operator;";2;eng;1079;_Providence_William_010708-ortholines.txt;1000;1;07;08
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;10718;"1;07.18";1;"Mother;";1;eng;706;_Providence_William_010718-ortholines.txt;700;1;07;18
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;10802;"1;08.02";2;"Mother;Camera_Operator;";2;eng;961;_Providence_William_010802-ortholines.txt;900;1;08;02
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;10814;"1;08.14";4;"Mother;Camera_Operator;Toy;Non_Human;";2;eng;1257;_Providence_William_010814-ortholines.txt;1200;1;08;14
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;10829;"1;08.29";2;"Mother;Camera_Operator;";2;eng;417;_Providence_William_010829-ortholines.txt;400;1;08;29
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;10912;"1;09.12";3;"Mother;Camera_Operator;Grandmother;";3;eng;1165;_Providence_William_010912-ortholines.txt;1100;1;09;12
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;10927;"1;09.27";3;"Mother;Camera_Operator;Father;";3;eng;672;_Providence_William_010927-ortholines.txt;600;1;09;27
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;11012;"1;10.12";2;"Mother;Camera_Operator;";2;eng;963;_Providence_William_011012-ortholines.txt;900;1;10;12
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;11100;"1;11.";2;"Mother;Camera_Operator;";2;eng;699;_Providence_William_011100-ortholines.txt;600;1;11;
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;11115;"1;11.15";2;"Mother;Camera_Operator;";2;eng;723;_Providence_William_011115-ortholines.txt;700;1;11;15
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;20012;"2;00.12";2;"Mother;Camera_Operator;";2;eng;971;_Providence_William_020012-ortholines.txt;900;2;00;12
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;20028;"2;00.28";3;"Mother;Father;Camera_Operator;";3;eng;703;_Providence_William_020028-ortholines.txt;700;2;00;28
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;20109;"2;01.09";1;"Mother;";1;eng;310;_Providence_William_020109-ortholines.txt;300;2;01;09
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;20127;"2;01.27";2;"Mother;Camera_Operator;";2;eng;884;_Providence_William_020127-ortholines.txt;800;2;01;27
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;20209;"2;02.09";4;"Mother;Camera_Operator;Father;Sister;";3;eng;801;_Providence_William_020209-ortholines.txt;800;2;02;09
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;20221;"2;02.21";2;"Mother;Camera_Operator;";2;eng;603;_Providence_William_020221-ortholines.txt;600;2;02;21
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;20307;"2;03.07";2;"Mother;Camera_Operator;";2;eng;712;_Providence_William_020307-ortholines.txt;700;2;03;07
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;20319;"2;03.19";3;"Mother;Father;Camera_Operator;";3;eng;845;_Providence_William_020319-ortholines.txt;800;2;03;19
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;20403;"2;04.03";3;"Mother;Father;Camera_Operator;";3;eng;575;_Providence_William_020403-ortholines.txt;500;2;04;03
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;20416;"2;04.16";5;"Mother;Camera_Operator;Visitor;Family_Friend;Visitor;";5;eng;644;_Providence_William_020416-ortholines.txt;600;2;04;16
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;20500;"2;05.";6;"Mother;Father;Camera_Operator;Brother;Sister;Sister;";3;eng;145;_Providence_William_020500-ortholines.txt;100;2;05;
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;20516;"2;05.16";2;"Mother;Camera_Operator;";2;eng;910;_Providence_William_020516-ortholines.txt;900;2;05;16
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;20529;"2;05.29";3;"Mother;Father;Camera_Operator;";3;eng;663;_Providence_William_020529-ortholines.txt;600;2;05;29
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;20612;"2;06.12";3;"Mother;Father;Camera_Operator;";3;eng;796;_Providence_William_020612-ortholines.txt;700;2;06;12
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;20626;"2;06.26";3;"Mother;Father;Camera_Operator;";3;eng;497;_Providence_William_020626-ortholines.txt;400;2;06;26
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;20708;"2;07.08";2;"Mother;Camera_Operator;";2;eng;626;_Providence_William_020708-ortholines.txt;600;2;07;08
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;20726;"2;07.26";2;"Mother;Camera_Operator;";2;eng;861;_Providence_William_020726-ortholines.txt;800;2;07;26
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;20808;"2;08.08";4;"Mother;Father;Camera_Operator;Toy;";3;eng;751;_Providence_William_020808-ortholines.txt;700;2;08;08
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;20822;"2;08.22";4;"Mother;Father;Camera_Operator;Non_Human;";3;eng;385;_Providence_William_020822-ortholines.txt;300;2;08;22
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;20905;"2;09.05";3;"Father;Sister;Camera_Operator;";2;eng;635;_Providence_William_020905-ortholines.txt;600;2;09;05
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;21100;"2;11.";4;"Mother;Sister;Father;Camera_Operator;";3;eng;686;_Providence_William_021100-ortholines.txt;600;2;11;
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;21114;"2;11.14";4;"Mother;Father;Camera_Operator;Sister;";3;eng;778;_Providence_William_021114-ortholines.txt;700;2;11;14
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;30011;"3;00.11";4;"Mother;Father;Camera_Operator;Sister;";3;eng;654;_Providence_William_030011-ortholines.txt;600;3;00;11
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;30028;"3;00.28";3;"Mother;Father;Camera_Operator;";3;eng;932;_Providence_William_030028-ortholines.txt;900;3;00;28
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;30115;"3;01.15";3;"Mother;Father;Camera_Operator;";3;eng;777;_Providence_William_030115-ortholines.txt;700;3;01;15
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;30125;"3;01.25";3;"Mother;Father;Camera_Operator;";3;eng;694;_Providence_William_030125-ortholines.txt;600;3;01;25
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;30221;"3;02.21";3;"Mother;Father;Camera_Operator;";3;eng;866;_Providence_William_030221-ortholines.txt;800;3;02;21
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;30305;"3;03.05";3;"Mother;Father;Camera_Operator;";3;eng;515;_Providence_William_030305-ortholines.txt;500;3;03;05
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;30325;"3;03.25";2;"Mother;Father;";2;eng;282;_Providence_William_030325-ortholines.txt;200;3;03;25
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//eng/Providence/William;30418;"3;04.18";3;"Mother;Father;Camera_Operator;";3;eng;654;_Providence_William_030418-ortholines.txt;600;3;04;18